Product ID;Product's URL;Product Code;Product's Category;Product Name;Original Price;Product Description;Image URL;Brand;Availability;Shipping Info;Model;Product Type
32271704588339;https://www.scopeuout.co.nz/products/bushnell-h2o-2-10x25-roof-binoculars?variant=32271704588339&om=2970;BB130105R;Binoculars;Bushnell H2O 2 10x25 Roof Binoculars;140.99;The Bushnell H2O 2 10x25 Roof Binoculars have been given a brand new design for 2022. These incredibly popular waterproof binoculars have been a key line from Bushnell for longer than we can remember, and they've now had a design overhaul to ensure that they're as waterproof and easy to use then ever.. Compact in design and ideal for having with you at all times, whether you’re out hiking, sightseeing or at the opera, these awesome 25mm binoculars are designed for use around water.. Performing fantastically in all weather conditions thanks to their rubber armouring, and waterproof and fog proof coating, you won’t need to worry about getting caught in the odd downpour with your H2O binoculars from Bushnell.. Easy and comfortable to use and hold, the soft texture rubber coating on these binoculars allows for a sure grip even when you’re wearing gloves. A dual-hinge bridge allows you to fold these binoculars to make them even smaller in size when you’re carrying them, and a lightweight body means that you can use them for hours on end without tiring. An updated lightweight aluminium chassis allows for ease and comfort viewing in the field. And to maximize light transmission and clarity, fully multicoated optics and premium quality BaK-4 prism glass are included.. If you’re looking for lightweight, compact binoculars that can be used in all environments and weather conditions then look no further than the brand new Bushnell 10x25 H2O’s. From the streamside to the Gulf Stream, the world looks better through Bushnell H2O's.. Bushnell H2O 2 10x25 Roof Binoculars. Specifications:. Magnification - 10x. Objective lens diameter - 25mm. Angle of view - 6.5° (actual). Field of view - 320’ @ 1000yd / 107m @ 1000m. Minimum focus distance -  5.1m. Exit pupil diameter - 2.5mm. Eye relief - 10mm. Focus type - Centre. Prism type - Roof. Weight - 303g. Features:. Anti-reflective multi-coating reduces glare and improves contrast. BAK4 prism glass renders enhanced clarity and brightness. 12mm eye relief. Dual-hinge bridge allows barrels to fold under for smaller footprint. Twist-up eyecups allow comfortable viewing distance while wearing eyeglasses. Nitrogen-filled for fogproof and waterproof performance. Slip-resistant textured rubber armouring. Lightweight, durable, aluminium body;https://cdn.shopify.com/s/files/1/0604/4313/products/Bushnell-H2O-2-10x25-Roof-Binoculars.jpg?v=1636921244;Bushnell;Yes;;BB130105R;Binoculars
8975331715;https://www.scopeuout.co.nz/products/bushnell-h2o-2-10x42-roof-binoculars?variant=8975331715&om=2970;BB150142R;Binoculars;Bushnell H2O 2 10x42 Roof Binoculars;259.99;The Bushnell H2O 2 10x42 Roof Prism Binoculars are a brand new design of a well loved Bushnell classic.. New for 2021, the Bushnell H2O 2 10x42's have been redesigned from the ground up making them even better than ever before.. These awesome 42mm binoculars are waterproof and fogproof making them ideal for use in all weather conditions. Whether you're using your Bushnell H2O 2 10x42’s for bird or nature watching, hunting or marine activities, you can depend on them to withstand the elements and give you with the clearer, more magnified view that you want.. These binoculars are easy to use even in damp conditions thanks to a slip resistant rubber texture. They’re also comfortable to use thanks to twist up eye cups which allow uninhibited viewing even if you wear glasses.. A newly designed aluminium chassis makes your full sized binoculars from Bushnell durable and reliable meaning they can take the abuse of even the most gruelling conditions. The aluminium chassis also reduces the weight of the body meaning you can use these binoculars comfortably all day, everyday.. These fantastic roof prism design binoculars from Bushnell produce images that are clear, crisp and bright, thanks to their BaK4 prism glass and multicoated optics.. Bushnell H2O 2 10x42 Roof Binoculars. Specifications:. Magnification - 10x. Objective lens diameter - 42mm. Field of view - 102m @ 1000m. Minimum focus distance - 3.6m. Exit pupil diameter - 4.2mm. Eye relief - 15.6mm. Focus type - Centre. Prism type - Roof. Weight - 629g. Features:. Roof prism design. Anti-reflective multi-layer lens coating reduces glare and improves contrast. BAK4 prism glass renders enhanced clarity and brightness. Nitrogen-filled for fogproof and waterproof performance. Slip-resistant textured rubber armouring. Twist-up eyecups allow comfortable viewing distance while wearing eyeglasses. Lightweight and durable aluminium chassis;https://cdn.shopify.com/s/files/1/0604/4313/products/Bushnell-H2O-2-10x42-Roof-Binoculars.jpg?v=1637216444;Bushnell;Yes;;BB150142R;Binoculars
8976224835;https://www.scopeuout.co.nz/products/bushnell-h2o-2-8x42-roof-prism-binoculars?variant=8976224835&om=2970;BB158042R;Binoculars;Bushnell H2O 2 8x42 Roof Prism Binoculars;249.99;The Bushnell H2O 2 8x42 Roof Prism Binoculars have been redesigned from the chassis up for 2022.. A long standing favourite line, Bushnell have upgraded the binoculars to incorporate the newest materials and manufacturing techniques, to make them even better than ever.  This model with the 42mm lens is ideal for hunting, bird watching and nature watching in all conditions due to their waterproof and fog proof coating. This feature also makes them suitable for use on or near water.. These binoculars are easy to use even in damp conditions thanks to a rubber armouring and slip resistant texture. They’re also comfortable to use thanks to a lightweight yet durable aluminium chassis and twist up eye cups which allow uninhibited viewing even if you wear glasses.. These fantastic roof prism design binoculars from Bushnell produce images that are clear, crisp and bright, thanks to their BaK4 prism glass and multicoated lenses.. Bushnell H2O 2 8x42 Roof Binoculars. Specifications:. Magnification - 8x. Objective lens diameter - 42mm. Field of view - 350’ @ 1000yd / 118m @ 1000m. Minimum focus distance - 4.5m. Exit pupil diameter - 5.25mm. Eye relief - 17mm. Focus type - Centre. Prism type - Roof. Weight - 643g. Features:. Roof prism design. Anti-reflective multi-layer lens coating reduces glare and improves contrast. BAK4 prism glass renders enhanced clarity and brightness. 17mm eye relief. Nitrogen-filled for fogproof and waterproof performance. Slip-resistant textured rubber armouring. Twist-up eyecups allow comfortable viewing distance while wearing eyeglasses. Lightweight aluminium chassis;https://cdn.shopify.com/s/files/1/0604/4313/products/Bushnell-H2O-2-8x42-Roof-Prism-Binoculars.jpg?v=1636926165;Bushnell;Yes;;BB158042R;Binoculars
8976938755;https://www.scopeuout.co.nz/products/bushnell-h2o-7x50-porro-binoculars?variant=8976938755&om=2970;BB157050R;Binoculars;Bushnell H2O 2 7x50 Porro Binoculars;289.99;The Bushnell H2O 2 7x50 Porro Binoculars are feature a brand new design for 2021.. Part of Bushnell's well known and loved line of waterproof binoculars, these awesome 50mm binoculars have been given a fresh new look and some key design changes that make them even better than ever before.. Designed especially for use for marine activities such as boating, canoeing or fishing on the ocean, by a river or on a lake, your H2O 2 binoculars have a lightweight aluminium chassis that makes them easier to hold for long periods of time.. Fogproof, waterproof and rubber coated, these binoculars can withstand wet conditions and still perform exceptionally. Whether your using your Bushnell H2O 2 7x50’s for nature watching, hunting or marine activities, you can depend on them to withstand the elements and provide you with the clearer, more magnified view that you need.. These fantastic Bushnell H2O 2 binoculars are comfortable to use even if you’re wearing glasses, thanks to twist up eye cups. A rubber body coating means that you won’t need to worry about loosing your grip whilst on choppy sea’s, and you’ll get an awesome wide angle of view out on the open waves.. Thanks to their porro prism design, these binoculars from Bushnell produce images with a greater depth of view than any roof prism counter parts, and their BaK4 prism glass and multicoated optics produce bright, crisp and clear images even in low light conditions.. Bushnell H2O 2 7x50 Porro Binoculars. Specifications:. Magnification - 7x. Objective lens diameter - 50mm. Field of view - 115m @ 1000m. Minimum focus distance - 7.3m. Exit pupil diameter - 7.1mm. Eye relief - 27mm. Focus type - Centre. Prism type - Porro. Weight - 1063g. Features:. Porro prism design. Anti-reflective multi-layer lens coating reduces glare and improves contrast. BAK4 prism glass renders enhanced clarity and brightness. 27mm eye relief. Lightweight but durable aluminium chassis. Nitrogen-filled for fogproof and waterproof performance. Slip-resistant textured rubber armouring. Twist-up eyecups allow comfortable viewing distance while wearing eyeglasses;https://cdn.shopify.com/s/files/1/0604/4313/products/Bushnell-H2O-2-7x50-Porro-Binoculars.jpg?v=1637217045;Bushnell;Yes;;BB157050R;Binoculars
9234988995;https://www.scopeuout.co.nz/products/bushnell-binocular-tripod-adapter?variant=9234988995&om=2970;BA161002CM;Bushnell binoculars, rifle scopes, spotting scopes, telescopes, tripods and more;Bushnell Binocular Tripod Adapter;58.99;The Bushnell Binocular Tripod Adapter is an accessory used for mounting any tripod-ready binocular to any standard tripod.. The Bushnell adapter connects to the binocular using a 1/4" threaded bolt with a textured thumbscrew; and the adapter mounts to any standard tripod 1/4"-20 socket.. This piece of gear is essential for prolonged observation with binoculars of 10x magnification or more, the adapter is ideal for bird watching, nature viewing and other stationary binocular activities.. Features:. 100% quality materials used and tested extensively. Beautiful design and durability built to last. Binocular adapter for use with tripods or window mounts. Fits any tripod-ready binoculars and any tripod. Lightweight and portable. Black matte finish complements many binoculars. 1/4" threaded mount;https://cdn.shopify.com/s/files/1/0604/4313/products/Bushnell_Binocular_Tripod_Adapter.jpg?v=1572605702;Bushnell;Yes;;BA161002CM;Tripods, bipods and adapters
9430446787;https://www.scopeuout.co.nz/products/carson-hawke-5x30-kids-binocular?variant=9430446787&om=2970;COHU530;Binoculars;Carson Hawke 5x30 Kids Binocular;63.99;The Carson Hawke 5x30 Kids Binocular is an ideal present for children with an interest in the outdoors, nature and the world around them.. This ultra-delux children's binocular is durable and lightweight, making it easy for small hands to carry and use, and is able to withstand the inevitable bumps and scrapes that it will endure during childs play.. This fantastic piece of equipment will bring hours of fun and also aid your child in exploring and learning about the world around them. Clear, quality optics and quality materials will make these binoculars a favourite for years to come.. The Hawk™ is great for outdoor events, sports, birdwatching and camping! If you have a child that is interested in getting up close with the world around them, then this is the ideal present for them.. Carson Hawke 5x30 Kids Binocular. Specifications:. Magnification - 5x. Objective lens diameter - 30mm. Field of view (at 100m / at 100yds) - 312 ft. at 1000 yards. Weight - 4.9oz / 139g. Dimensions - 4.1” x 2.3" x 1.5". Accessories - Pouch, strap and lens cloth;https://cdn.shopify.com/s/files/1/0604/4313/products/Carson_Hawke_5x30_Kids_Binocular_in_packaging.jpg?v=1572572353;Carson;Yes;;COHU530;Binoculars
9430946627;https://www.scopeuout.co.nz/products/carson-adventurepak-kids-outdoor-binocular-compass-and-torch-set?variant=9430946627&om=2970;COHU401;Binoculars;Carson AdventurePak Kids Binocular, Compass and Torch Set;87.99;The Carson AdventurePak Kids Outdoor set includes everything a child who is interested in exploring the outdoors could possibly need.. Fully equiped with a quality, lightweight, easy to use and durable 5x30 binocular, a flashlight, signal whistle/thermometer, and a Lensatic Compass with true hand-bearing triangulation capabilities, this set is ready for taking on any great outdoor adventure.. Perfect for backpacking, biking, camping, and all forms of outdoor exploration, the binoculars and other equipment are designed for children aged 7 and up, and can be used right through to adulthood, meaning that mum and dad can enjoy using them too.. This fantastic functional toy makes an excellent gift idea for both the young and the young at heart.. The Carson AdventurePak 5x30 Kids Outdoor Adventure Set comes in a soft carry-all case and strap for extra protection and portability.. Carson AdventurePak Kids Outdoor Binocular, Compass and Torch Set. Magnification - 5x. Objective lens diameter - 30mm. Field of view (at 100m / at 100yds.) - 312 ft. at 1000 yards. Batteries - 2 AA (not included). Weight - 1.3 lbs / 589g. Accessories - Pouch, strap and lens cloth. Download the Instruction Manual.;https://cdn.shopify.com/s/files/1/0604/4313/products/Carson_AdventurePak_Kids_Outdoor_Set.jpg?v=1572576610;Carson;Yes;;COHU401;Binoculars
9634872579;https://www.scopeuout.co.nz/products/tasco-essentials-8x21-compact-binoculars?variant=9634872579&om=2970;TB165821;Binoculars;Tasco Essentials 8x21 Binoculars;54.99;The Tasco Essentials 8x21 Compact Binoculars are ultra-affordable and are the perfect binocular for people who want quality on a budget.. These 8x21 binoculars are perfect for giving to children, throwing in the glove box of a car or taking with you when you don't want to worry about your investment.. Compact in design, these binoculars are ideal for travel, spectating at the races and for having on hand at a moments notice to get a closer look at objects of interest whilst on the move.. Your Tasco Essentials are available in black or camo to suit your taste and activity.. Tasco Essentials 8x21 Compact Binoculars. Specifications:. Magnification - 8x. Objective lens diameter - 21mm. Angle of view - 7.3°. Field of view - 383’ @ 1000yd / 127.16m @ 1000m. Exit pupil diameter - 2.6mm. Focus type - Centre. Prism type - Roof. Tripod mount - None. Weight - .41lb / 186g. Features:. Compact "twin bridge" design. Rubber armoured, water resistant housing;https://cdn.shopify.com/s/files/1/0604/4313/products/Tasco-Essentials-8x21-Compact-Binoculars.jpg?v=1572519784;Tasco;Yes;;TB165821;Binoculars
9636163139;https://www.scopeuout.co.nz/products/tasco-essentials-10x25-compact-binoculars-black?variant=9636163139&om=2970;TB168125;Binoculars;Tasco Essentials 10x25 Compact Binoculars (5 colours);58.99;The Tasco Essentials 10x25 Compact Binoculars are ideal for travel, spectating, sightseeing and general spectating on the move when you don’t want to carry bulky equipment.. Light weight and compact, these fantastic low cost binoculars from Tasco don’t scrimp on vital features. Built with anti-reflection fully multicoated optics which maximise the light coming into the lenses and minimise light loss, these binoculars produce bright and crisp images with excellent clarity.. A dual-hinge design enables the optical tubes to be folded tightly under the bridge for an ultra-compact form, allowing you to slip your Tasco Essentials into your backpack, coat pocket, or glove compartment.. Available in black, blue, green, red and camo; there's a colour to suit every member of the family!. Tasco Essentials 10x25 Compact Binoculars. Specifications:. Magnification - 10x. Objective lens diameter - 25mm. Angle of view - 5.5° (actual). Field of view - 288’ @ 1000yd / 95.62m @ 1000m. Exit pupil diameter - 2.5mm. Focus type - Centre. Prism type - Roof. Tripod mount - None. Dimensions - 3.6 x 4.4 x 1.8" / 9.14 x 11.18 x 4.57cm. Weight - 9.2oz / 261g. Features:. Compact roof prism design. Anti-reflection fully multicoated optics. Knurled centre focus wheel. Closed-bridge configuration. Dual-hinge bridge design allows optical tubes to fold under for ultra-compact storage. Fold-down rubber eyecups. Rubber armouring. Raised finger ridges for a comfortable slip-resistant grip. Recessed objectives protect from impacts and shades lenses from sunlight and weather;https://cdn.shopify.com/s/files/1/0604/4313/products/Tasco-Essentials-10x25-Compact-Binoculars.jpg?v=1572520210;Tasco;Yes;;TB168125;Binoculars
43834606924;https://www.scopeuout.co.nz/products/tasco-essentials-10x25-compact-binoculars-black?variant=43834606924&om=2970;TB168125BL;Binoculars;Tasco Essentials 10x25 Compact Binoculars (5 colours);58.99;The Tasco Essentials 10x25 Compact Binoculars are ideal for travel, spectating, sightseeing and general spectating on the move when you don’t want to carry bulky equipment.. Light weight and compact, these fantastic low cost binoculars from Tasco don’t scrimp on vital features. Built with anti-reflection fully multicoated optics which maximise the light coming into the lenses and minimise light loss, these binoculars produce bright and crisp images with excellent clarity.. A dual-hinge design enables the optical tubes to be folded tightly under the bridge for an ultra-compact form, allowing you to slip your Tasco Essentials into your backpack, coat pocket, or glove compartment.. Available in black, blue, green, red and camo; there's a colour to suit every member of the family!. Tasco Essentials 10x25 Compact Binoculars. Specifications:. Magnification - 10x. Objective lens diameter - 25mm. Angle of view - 5.5° (actual). Field of view - 288’ @ 1000yd / 95.62m @ 1000m. Exit pupil diameter - 2.5mm. Focus type - Centre. Prism type - Roof. Tripod mount - None. Dimensions - 3.6 x 4.4 x 1.8" / 9.14 x 11.18 x 4.57cm. Weight - 9.2oz / 261g. Features:. Compact roof prism design. Anti-reflection fully multicoated optics. Knurled centre focus wheel. Closed-bridge configuration. Dual-hinge bridge design allows optical tubes to fold under for ultra-compact storage. Fold-down rubber eyecups. Rubber armouring. Raised finger ridges for a comfortable slip-resistant grip. Recessed objectives protect from impacts and shades lenses from sunlight and weather;https://cdn.shopify.com/s/files/1/0604/4313/products/Tasco-Essentials-10x25-Compact-Binoculars-blue.jpg?v=1572520210;Tasco;Yes;;TB168125BL;Binoculars
43834612556;https://www.scopeuout.co.nz/products/tasco-essentials-10x25-compact-binoculars-black?variant=43834612556&om=2970;TB168125G;Binoculars;Tasco Essentials 10x25 Compact Binoculars (5 colours);58.99;The Tasco Essentials 10x25 Compact Binoculars are ideal for travel, spectating, sightseeing and general spectating on the move when you don’t want to carry bulky equipment.. Light weight and compact, these fantastic low cost binoculars from Tasco don’t scrimp on vital features. Built with anti-reflection fully multicoated optics which maximise the light coming into the lenses and minimise light loss, these binoculars produce bright and crisp images with excellent clarity.. A dual-hinge design enables the optical tubes to be folded tightly under the bridge for an ultra-compact form, allowing you to slip your Tasco Essentials into your backpack, coat pocket, or glove compartment.. Available in black, blue, green, red and camo; there's a colour to suit every member of the family!. Tasco Essentials 10x25 Compact Binoculars. Specifications:. Magnification - 10x. Objective lens diameter - 25mm. Angle of view - 5.5° (actual). Field of view - 288’ @ 1000yd / 95.62m @ 1000m. Exit pupil diameter - 2.5mm. Focus type - Centre. Prism type - Roof. Tripod mount - None. Dimensions - 3.6 x 4.4 x 1.8" / 9.14 x 11.18 x 4.57cm. Weight - 9.2oz / 261g. Features:. Compact roof prism design. Anti-reflection fully multicoated optics. Knurled centre focus wheel. Closed-bridge configuration. Dual-hinge bridge design allows optical tubes to fold under for ultra-compact storage. Fold-down rubber eyecups. Rubber armouring. Raised finger ridges for a comfortable slip-resistant grip. Recessed objectives protect from impacts and shades lenses from sunlight and weather;https://cdn.shopify.com/s/files/1/0604/4313/products/Tasco-Essentials-10x25-Compact-Binoculars-green.jpg?v=1572520099;Tasco;Yes;;TB168125G;Binoculars
43834652428;https://www.scopeuout.co.nz/products/tasco-essentials-10x25-compact-binoculars-black?variant=43834652428&om=2970;TB168125B;Binoculars;Tasco Essentials 10x25 Compact Binoculars (5 colours);58.99;The Tasco Essentials 10x25 Compact Binoculars are ideal for travel, spectating, sightseeing and general spectating on the move when you don’t want to carry bulky equipment.. Light weight and compact, these fantastic low cost binoculars from Tasco don’t scrimp on vital features. Built with anti-reflection fully multicoated optics which maximise the light coming into the lenses and minimise light loss, these binoculars produce bright and crisp images with excellent clarity.. A dual-hinge design enables the optical tubes to be folded tightly under the bridge for an ultra-compact form, allowing you to slip your Tasco Essentials into your backpack, coat pocket, or glove compartment.. Available in black, blue, green, red and camo; there's a colour to suit every member of the family!. Tasco Essentials 10x25 Compact Binoculars. Specifications:. Magnification - 10x. Objective lens diameter - 25mm. Angle of view - 5.5° (actual). Field of view - 288’ @ 1000yd / 95.62m @ 1000m. Exit pupil diameter - 2.5mm. Focus type - Centre. Prism type - Roof. Tripod mount - None. Dimensions - 3.6 x 4.4 x 1.8" / 9.14 x 11.18 x 4.57cm. Weight - 9.2oz / 261g. Features:. Compact roof prism design. Anti-reflection fully multicoated optics. Knurled centre focus wheel. Closed-bridge configuration. Dual-hinge bridge design allows optical tubes to fold under for ultra-compact storage. Fold-down rubber eyecups. Rubber armouring. Raised finger ridges for a comfortable slip-resistant grip. Recessed objectives protect from impacts and shades lenses from sunlight and weather;https://cdn.shopify.com/s/files/1/0604/4313/products/Tasco-Essentials-10x25-Compact-Binoculars-camo.jpg?v=1572520098;Tasco;Yes;;TB168125B;Binoculars
9637688771;https://www.scopeuout.co.nz/products/tasco-essentials-7x35-wa-zip-focus-binoculars?variant=9637688771&om=2970;TB169735;Binoculars;Tasco Essentials 7x35 Binoculars;99.99;The Tasco Essentials 7x35 Binoculars offer optical performance and quality construction, and are versatile and affordable.. Part of Tasco’s best selling Essentials range, these 7x35 mid sized binoculars offer you an affordable way to add a pair of high-quality binoculars to your household, pocket, or suitcase.. Lightweight and compact, they’re ideal for sightseeing and general observations of wildlife, especially in bright conditions. Most notably, these binoculars are fantastic for spectating at sports matches, the races or concerts, where their wide 166m field of view will allow you to catch all of the action.. The handsome, rubber armoured housing not only absorbs shock and protects them from bumps and bruises, but also adds in a weather resistance factor should it decide to rain or snow at the big event.. Tasco Essentials 7x35 Binoculars. Specifications:. Magnification - 7x. Objective lens diameter - 35mm. Angle of view - 9.5° (actual). Field of view - 500’ @ 1000yd / 166m @ 1000m. Exit pupil diameter - 5mm. Focus type - Centre. Prism type - Porro. Tripod mount - Yes. Dimensions - 4.8 x 4.1 x 2.1" / 121.92 x 104.14 x 53.34mm. Weight - 1.40lb / 635g. Features:. Wide angle. Porro prism. 9.5° angle of view. Includes case, strap and push-on front and rear caps. 100 percent quality materials used and tested extensively. Beautiful design and durability built to last. Versatile, all-purpose binoculars feature an impressive 500 ft. field-of-view. Rubber armoured housing absorbs shock and protects them from bumps and bruises;https://cdn.shopify.com/s/files/1/0604/4313/products/Tasco-Essentials-7x35-Binoculars.jpg?v=1572519784;Tasco;Yes;;TB169735;Binoculars
9638923011;https://www.scopeuout.co.nz/products/tasco-essentials-10x50-wa-zip-focus-binoculars?variant=9638923011&om=2970;TB170150;Binoculars;Tasco Essentials 10x50 WA Zip Focus Binoculars;122.99;The Tasco Essentials 10x50 WA Zip Focus Binoculars are tough, weather resistant and, most importantly, affordable. Offering an extremely wide field of view for their 10x magnification, these binoculars are ideal for spectating at sports events when light is limited, and are great for general outdoor use.. A built in Zip focus system allows you to move through the entire focus range in less than a half-turn of the focus wheel - an excellent feature for following fast action on the pitch.. Featuring BaK-7 prisms and fully coated lenses, these 10x50 binoculars from Tasco produce images that are bright and clear even in low light conditions. They feature attractive styling with rugged, weather-resistant rubber armouring, have fold down eye cups and are tripod adaptable.. Tasco Essentials 10x50 WA Zip Focus Binoculars. Specifications:. Magnification - 10x. Objective lens diameter - 50mm. Angle of view - 7° (actual). Field of view - 369’ @ 1000yd / 123m @ 1000m. Exit pupil diameter - 5mm. Eye relief - 11mm. Focus type - Centre. Prism type - Porro. Tripod mount - Yes. Weight - 748g. Features:. Wide angle. Porro prism. 7° angle of view. Includes case, strap and push-on front and rear caps. 100 percent quality materials used and tested extensively. Beautiful design and durability built to last. Versatile, all-purpose binoculars feature an impressive 368 ft. field-of-view. Rubber armoured housing absorbs shock and protects them from bumps and bruises. Zip focus system allows you to move through the entire focus range in less than a half-turn. Full coated lenses and Bk7 Porro prisms;https://cdn.shopify.com/s/files/1/0604/4313/products/Tasco-Essentials-10x50-WA-Zip-Focus-Binoculars.jpg?v=1572519973;Tasco;Yes;;TB170150;Binoculars
9640291907;https://www.scopeuout.co.nz/products/tasco-essentials-10x25-monocular?variant=9640291907&om=2970;TB568125;Monoculars;Tasco Essentials 10x25 Monocular (Black, Camo);47.99;The Tasco Essentials 10x25 Monocular is powerful, ultra-compact and ultra-lightweight, allowing it to fit neatly in the pocket of any hunting jacket or turkey vest.. Suitable for everyday use, the Tasco Essentials Monocular is covered with a protective rubber armour making it rugged and durable.. With outstanding optical performance, tough weather resistance and an affordable price, this monocular is ideal for hunters, nature lovers, casual sportsmen, avid sight-seers or parents of highly-curious kids.. Available in black or camo to suit your taste.. Tasco Essentials 10x25 Monocular. Specifications:. Magnification - 10x. Objective lens diameter - 25mm. Angle of view - 5.5°. Field of view (@ 1000 Yds / @ 1000m) - 285’ / 94.8m. Exit pupil diameter - 2.5mm. Weatherproofing - None. Weight - 70g. Features:. Black rubber armour, hand strap and carrying pouch. Roof prism;https://cdn.shopify.com/s/files/1/0604/4313/products/Tasco-Essentials-10x25-Monocular.jpg?v=1572519972;Tasco;Yes;;TB568125;Monocular
43835186764;https://www.scopeuout.co.nz/products/tasco-essentials-10x25-monocular?variant=43835186764&om=2970;TB568125B;Monoculars;Tasco Essentials 10x25 Monocular (Black, Camo);47.99;The Tasco Essentials 10x25 Monocular is powerful, ultra-compact and ultra-lightweight, allowing it to fit neatly in the pocket of any hunting jacket or turkey vest.. Suitable for everyday use, the Tasco Essentials Monocular is covered with a protective rubber armour making it rugged and durable.. With outstanding optical performance, tough weather resistance and an affordable price, this monocular is ideal for hunters, nature lovers, casual sportsmen, avid sight-seers or parents of highly-curious kids.. Available in black or camo to suit your taste.. Tasco Essentials 10x25 Monocular. Specifications:. Magnification - 10x. Objective lens diameter - 25mm. Angle of view - 5.5°. Field of view (@ 1000 Yds / @ 1000m) - 285’ / 94.8m. Exit pupil diameter - 2.5mm. Weatherproofing - None. Weight - 70g. Features:. Black rubber armour, hand strap and carrying pouch. Roof prism;https://cdn.shopify.com/s/files/1/0604/4313/products/Tasco-Essentials-10x25-Monocular-camo.jpg?v=1572519972;Tasco;Yes;;TB568125B;Monocular
10163841475;https://www.scopeuout.co.nz/products/nikon-7x50-cf-wp-marine-binoculars?variant=10163841475&om=2970;BAA574AA;Binoculars;Nikon 7x50 CF WP Marine Binoculars;486.99;The Nikon 7x50 CF WP Marine Binoculars are waterproof and weather resistance to give you performance that you can count on when using them for all nautical activities.. Ideal for boating, fishing, canoeing and more, these fantastic binoculars from Nikon have a quick and easy to use central focusing system so that you can get up close on the action in a flash.. Waterproof down to 1m for 5 minutes, fog proof and shock resistant, these binoculars from Nikon are built to survive in the harsh marine environment. They're sealed with O-rings and filled with nitrogen gas to minimise the effect of temperature changes, making them ideal for nautical applications.. Thanks to their large 50mm lenses, these binoculars have fantastic light gathering abilities, especially at dawn, dusk or during foggy conditions when navigation markers must not only be seen, but identified for safe piloting in coastal waters, harbours and estuaries. A 7x magnification offers the perfect balance between magnification and steady viewing on water.. These binoculars are built with Nikons world renowned high quality optical components, and their lens surfaces have Nikon's unsurpassed multi-layered, anti-reflection coatings to transmit the highest possible percentage of ambient light.. If you’re after a new set of marine binoculars for all your nautical adventures, look no further than the centre focus, waterproof, 7x50 marine binoculars from Nikon.. Nikon 7x50 CF WP Marine Binoculars. Specifications:. Magnification - 7x. Objective lens diameter - 50mm. Angular field of view (Real/degree) - 7.2. Angular field of view (Apparent/degree) - 47.5. Field of view at 1,000m - 126m. Exit pupil - 7.1mm. Relative brightness - 50.4. Eye relief - 22.7mm. Close focusing distance - 10m. Length - 193mm. Width - 202mm. Depth - 71mm. Weight - 1,115g. Interpupillary distance adjustment - 56-72mm. Prism type - Porro. Features:. Quick, easy-to-use central focusing system. Waterproof (up to 1m/3.3 ft. for 5 minutes) and fog-free with O-ring seals and nitrogen gas. Long eye relief design ensures a clear field of view, even for eyeglass wearers. Multilayer-coated lenses for bright images. Rubber armouring for shock resistance and a firm, comfortable grip. Floating strap provided. Can be fixed to a tripod using an optional tripod adaptor, Nikon Tripod adapter TRA-3 or Nikon Tripod adapter TRA-2 which are available in our accessories section.. High-eyepoint design for a clear field of view even for wearers of glasses;https://cdn.shopify.com/s/files/1/0604/4313/products/Nikon-7x50-Marine-Binoculars.jpg?v=1601255882;Nikon;Yes;;BAA574AA;Binoculars
10167582531;https://www.scopeuout.co.nz/products/nikon-action-7x35-extreme-atb-binoculars?variant=10167582531&om=2970;BAA660AA;Binoculars;Nikon Action 7x35 Extreme ATB Binoculars;291.99;The Nikon Action 7x35 Extreme ATB Binoculars are fantastic general purpose binoculars that will give you a crisp, clear view whether you’re spectating at a sports match or concert, bird or nature watching.. Built with a weather-sealed housing and slip-resistant rubber armouring, these binoculars from Nikon perform exceptionally in all weathers. Nitrogen-filled for fogproof and waterproof performance, you don’t have to worry about them being effected by adverse conditions.. Equipped with a fully multicoated optical path, these mid size binoculars from Nikon display a 59.3° apparent viewing angle, and are made with environmentally-friendly Eco-glass optics that don't contain lead or arsenic.. Complementing the image quality and nitrogen-filled housing are turn-and-slide eyecups and a 17mm eye relief, allowing you to set a comfortable viewing distance even whilst wearing glasses.. Your Nikon Extreme ATB 7x35 Action binoculars come with a carrying case, neck strap, rain guard and lens caps.. Nikon Action 7x35 Extreme ATB Binoculars. Specifications:. Magnification - 7x. Objective lens diameter - 35mm. Angle of view - 9.3° (actual). Field of view - 487’ @ 1000yd / 161.68m @ 1000m. Minimum focus distance - 16.40’ / 5m. Exit pupil diameter - 5mm. Eye relief - 17.3mm. Interpupillary adjustment - 56 - 72mm / 2.20 - 2.83". Prism type - Porro prism. Focus type - Centre. Weight - 800g. Features:. Apparent viewing angle: 59.3° wide angle. Eco-Glass: lenses and prisms don't contain lead or arsenic. Fully multicoated optics. BAK4 prism glass. 17mm eye relief. Turn-and-slide rubber eyecups with multiple click-stop positions. Nitrogen-filled for fogproof and waterproof performance. Slip-resistant rubber armored housing;https://cdn.shopify.com/s/files/1/0604/4313/products/Nikon_Action_7x50_Extreme_ATB_Binoculars.jpg?v=1572539468;Nikon;Yes;;BAA660AA;Binoculars
